pid,age,survey_year
340304104,34,2014
340308103,37,2010
340309101,33,2012
340309101,35,2014
340309101,37,2016
340309103,34,2022
340309501,35,2022
340312103,34,2010
340312103,36,2012
340312104,33,2012
340312104,35,2014
340312104,37,2016
340313103,33,2014
340313103,36,2016
340314103,33,2020
340314103,35,2022
340314104,35,2020
340314104,37,2022
340316104,34,2014
340316104,37,2016
340316105,33,2016
340318101,34,2016
340318104,33,2016
340318104,37,2020
340319104,33,2014
340319104,35,2016
340320103,37,2012
340320104,36,2020
340321102,34,2022
340322102,34,2016
340323104,34,2020
340323104,36,2022
340326102,33,2020
340327101,34,2012
340328101,34,2020
340328101,36,2022
340328103,35,2020
340328103,37,2022
340329103,35,2022
340329551,35,2016
340330104,34,2014
340330104,37,2016
340332105,36,2020
340332501,33,2020
340334103,33,2020
340334103,35,2022
340338103,36,2010
340339104,35,2020
340340102,33,2012
340340102,35,2014
340340103,33,2014
340340103,35,2016
340342103,34,2012
340342103,36,2014
340342104,34,2020
340342104,36,2022
340343103,34,2022
340346103,33,2022
340352601,33,2022
340353101,33,2012
340353101,35,2014
340353101,37,2016
340353102,35,2010
340353102,37,2012
340355101,34,2010
340355101,36,2012
340356101,35,2020
340356102,34,2016
340357101,34,2012
340357101,36,2014
340357103,34,2016
340357103,37,2020
340357104,35,2020
340357104,37,2022
340359103,34,2010
340359103,36,2012
340360103,34,2012
340360103,36,2014
340360104,33,2014
340360104,36,2016
340361106,34,2014
340361106,37,2016
340363103,33,2012
340363103,35,2014
340363103,37,2016
340363104,34,2016
340363104,37,2020
340364103,33,2012
340364103,35,2014
340364103,37,2016
340364104,34,2014
340364104,36,2016
340365101,33,2014
340365101,35,2016
340365102,37,2012
340366101,33,2010
340366101,35,2012
340366101,37,2014
340366102,37,2014
340368105,34,2022
340370101,35,2010
340370101,37,2012
340371101,34,2022
340371103,34,2022
340380501,37,2014
340382103,33,2022
340382104,34,2022
350004104,33,2020
350004104,35,2022
350009103,36,2020
350009551,33,2020
350009551,35,2022
350010101,34,2010
350010101,36,2012
350013103,36,2012
350018104,35,2020
350018104,37,2022
350022103,34,2012
350022103,36,2014
350023103,34,2022
350023501,33,2022
350025105,33,2010
350025105,35,2012
350025105,37,2014
350026103,33,2014
350026104,36,2014
350026105,35,2014
350029104,34,2022
350029431,34,2022
350030101,33,2014
350030101,35,2016
350030102,34,2012
350030102,36,2014
350031106,34,2012
350031107,34,2012
350035101,34,2014
350035101,37,2016
350035102,34,2012
350035102,36,2014
350036101,35,2022
350036105,35,2022
350045103,34,2010
350045104,33,2010
350045104,37,2014
350047101,33,2010
350047101,35,2012
350047101,37,2014
350047104,34,2010
350054104,34,2016
350055103,33,2012
350055103,35,2014
350055103,37,2016
350055104,34,2016
350055106,33,2012
350055106,35,2014
350055107,37,2022
350055431,33,2022
350061103,33,2016
350064102,34,2016
350069103,35,2012
350069103,37,2014
350070101,35,2020
350070101,37,2022
350070531,33,2014
350072101,34,2022
350075103,34,2016
350075103,37,2020
350075104,35,2020
350075104,37,2022
350075105,33,2016
350075105,36,2020
350076101,35,2010
350076101,37,2012
350076103,36,2016
350081104,33,2022
350082103,37,2012
350082104,36,2012
350083103,35,2012
350083103,37,2014
350083104,34,2014
350083104,37,2016
350083105,34,2014
350083106,35,2016
350085103,33,2014
350085103,36,2016
350085104,33,2014
350085104,35,2016
350085106,34,2016
350085106,37,2020
350085107,34,2020
350085107,36,2022
350087103,34,2016
350087104,33,2016
350088101,35,2010
350088101,37,2012
350088102,37,2010
350089104,33,2020
350090101,36,2010
350090102,37,2010
350093104,33,2022
350095103,34,2022
350095431,34,2022
350096102,36,2010
350098103,34,2012
350098104,34,2010
350098104,36,2012
350099103,34,2020
350099103,36,2022
350099431,33,2020
350099431,35,2022
350100101,33,2012
350100101,35,2014
350100103,33,2014
350100103,35,2016
350101102,37,2010
350102105,33,2020
350103103,33,2016
350103103,37,2020
350103104,35,2020
350103104,37,2022
350103105,34,2016
350103551,33,2020
350103551,35,2022
350104104,33,2010
350104104,35,2012
350104104,37,2014
350104107,33,2012
350104107,37,2016
350105103,36,2012
350105104,34,2012
350105107,35,2012
350105110,34,2012
350108101,35,2020
350108101,37,2022
350108102,33,2016
350108102,37,2020
350109102,34,2010
350109102,37,2012
350111103,34,2020
350111103,36,2022
350111105,33,2020
350111431,34,2020
350111431,36,2022
350112101,35,2010
350112102,35,2010
350112102,37,2012
350114103,34,2020
350114103,36,2022
350115101,35,2020
350116101,33,2010
350116101,35,2012
350116101,37,2014
350116107,33,2012
350116107,35,2014
350120102,34,2012
350120102,36,2014
350121101,33,2012
350121101,35,2014
350125103,35,2012
350125103,37,2014
350126104,36,2010
350127103,35,2016
350127104,33,2020
350127104,35,2022
350128101,35,2010
350128101,37,2012
350128431,33,2022
350129101,33,2020
350129101,35,2022
350129104,33,2016
350129104,37,2020
350129105,35,2020
350130104,33,2020
350130104,35,2022
350132101,36,2010
350136431,34,2014
350142104,34,2022
350142551,34,2020
350142551,36,2022
350144103,37,2012
350144104,34,2012
350144104,36,2014
350144501,36,2014
350145103,37,2010
350150101,35,2010
350150101,37,2012
350150102,37,2010
350152104,33,2014
350152104,35,2016
350152105,34,2016
350154431,33,2012
350154431,35,2014
350154431,37,2016
350165103,33,2012
350165103,35,2014
350165103,37,2016
350165104,34,2014
350165104,36,2016
350165105,34,2012
350165105,36,2014
350165106,34,2012
350165106,36,2014
350173103,35,2012
350173103,37,2014
350174101,34,2010
350177103,34,2014
350177103,36,2016
350177104,33,2014
350177104,35,2016
350178101,33,2014
350178101,36,2016
350181101,33,2012
350181101,35,2014
350181104,33,2014
350181104,35,2016
350183102,33,2012
350183102,35,2014
350183104,36,2014
350184103,33,2016
350184103,36,2020
350184104,37,2020
350185103,35,2020
350190101,34,2010
350190101,36,2012
350190102,33,2012
350190102,35,2014
350190102,37,2016
350191104,33,2022
350192104,35,2010
350192104,37,2012
350192105,35,2010
350194101,35,2010
350194101,37,2012
350194102,35,2010
350194102,37,2012
350199102,36,2010
350208104,36,2020
350213103,36,2012
350216103,33,2014
350216105,37,2012
350217101,35,2010
350217101,37,2012
350220105,34,2016
350222103,36,2020
350222104,34,2020
350226105,34,2016
351367501,34,2020
351367501,36,2022
355752431,33,2016
360003101,34,2014
360003101,37,2016
360010101,37,2010
360012101,35,2010
360012101,37,2012
360012102,33,2014
360012102,35,2016
360013103,36,2020
360013105,33,2020
360014102,37,2010
360016103,35,2022
360016105,33,2022
360016551,33,2020
360016551,35,2022
360017103,34,2014
360017103,36,2016
360017104,33,2016
360017104,37,2020
360023103,33,2014
360023103,35,2016
360023104,34,2014
360023104,36,2016
360023106,33,2016
360026101,35,2010
360026101,37,2012
360026102,37,2012
360034103,36,2010
360034104,35,2010
360034104,37,2012
360035103,36,2022
360035104,33,2022
360038101,37,2010
360038102,36,2010
360039101,35,2010
360039101,37,2012
360039102,36,2010
360043101,33,2012
360043101,35,2014
360043101,37,2016
360043102,33,2010
360043102,35,2012
360048101,36,2010
360048102,37,2010
360050102,35,2012
360050102,37,2014
360050103,36,2022
360052103,33,2012
360052103,37,2016
360052104,35,2016
360053103,34,2022
360057103,33,2022
360057104,34,2020
360057104,36,2022
360061103,34,2020
360061103,36,2022
360061104,34,2020
360061104,36,2022
360062102,34,2012
360062102,36,2014
360062104,33,2016
360062104,37,2020
360064103,34,2014
360064103,36,2016
360064106,33,2012
360064106,35,2014
360064106,37,2016
360066102,35,2012
360066102,37,2014
360067101,35,2010
360067101,37,2012
360067102,37,2012
360069101,37,2020
360073101,37,2010
360074101,34,2012
360074101,36,2014
360074102,34,2012
360074102,36,2014
360077102,33,2010
360077102,35,2012
360077102,37,2014
360078104,34,2014
360078104,36,2016
360078105,34,2016
360078106,34,2014
360078106,37,2016
360079101,36,2010
360079102,35,2010
360079102,37,2012
360084103,33,2014
360084103,35,2016
360084104,33,2016
360084106,33,2014
360084106,35,2016
360085103,36,2012
360085104,34,2012
360085104,36,2014
360093105,33,2014
360093105,35,2016
360093107,37,2012
360093108,33,2020
360095103,33,2014
360095103,35,2016
360095104,33,2020
360095106,34,2016
360095107,33,2022
360099101,35,2016
360099104,33,2012
360112103,34,2016
360112104,36,2020
360112107,37,2020
360113108,36,2012
360115103,33,2022
360118103,36,2012
360118104,35,2016
360124106,34,2012
360124107,34,2016
360125103,34,2020
360125103,36,2022
360126101,33,2012
360126101,37,2016
360126102,34,2012
360129104,36,2010
360130103,33,2020
360130103,35,2022
360130104,33,2022
360135103,35,2012
360136103,33,2010
360136103,35,2012
360136103,37,2014
360136104,34,2012
360137103,34,2022
360138102,37,2012
360138103,34,2012
360138103,36,2014
360139101,35,2010
360139101,37,2012
360139103,34,2012
360143102,33,2010
360143102,35,2012
360143102,37,2014
360144101,34,2016
360146105,34,2016
360148103,33,2016
360148103,36,2020
360148104,34,2020
360148104,36,2022
360155101,35,2010
360155101,37,2012
360155102,35,2010
360155102,37,2012
360157103,34,2014
360157103,37,2016
360157104,34,2020
360160104,35,2014
360160106,35,2014
360161101,35,2010
360164104,37,2022
360169103,36,2020
360171101,34,2010
360171101,36,2012
360171102,34,2014
360171102,36,2016
360172101,36,2022
360172104,34,2022
360172431,34,2014
360172431,36,2016
360173102,34,2010
360173102,36,2012
360174101,36,2010
360175101,34,2016
360176101,36,2016
360176102,35,2022
360177102,34,2012
360178103,33,2020
360181101,37,2010
360181102,36,2010
360182103,36,2022
360182104,35,2022
360183101,36,2020
360183102,33,2012
360183102,35,2014
360183102,37,2016
360188101,33,2010
360188101,35,2012
360188102,34,2010
360188102,36,2012
360189101,36,2010
360190103,37,2022
360190601,33,2022
360191103,33,2014
360191103,35,2016
360191104,33,2016
360191104,37,2020
360192102,33,2010
360192102,35,2012
360192102,37,2014
360193101,36,2020
360193102,33,2014
360193102,35,2016
360196101,36,2016
360197102,37,2010
360198101,34,2010
360198101,36,2012
360198102,35,2010
360198102,37,2012
360199103,34,2010
360199103,36,2012
360203104,34,2020
360206101,36,2010
360206102,36,2012
360208531,34,2022
360208532,33,2020
360208532,35,2022
360209103,37,2016
360210101,37,2010
360210102,34,2010
360212101,37,2010
360216101,37,2010
360218106,34,2014
360220102,33,2010
360220102,35,2012
360220102,37,2014
360223104,37,2014
360229101,34,2012
360229101,36,2014
360231104,33,2016
360234431,35,2012
360234431,37,2014
360239103,33,2022
360240104,36,2022
360242103,34,2022
360246101,37,2010
360246102,37,2010
360247102,37,2010
360248103,36,2022
360248105,35,2022
360250105,36,2022
360250106,35,2020
360250106,37,2022
360251102,36,2012
360251103,36,2012
360252104,36,2022
360252431,34,2022
360253103,34,2020
360253104,36,2020
360254101,35,2010
360254101,37,2012
360256101,36,2020
360256102,34,2020
360262103,34,2016
360262104,33,2016
360262104,37,2020
360267101,36,2010
360268103,33,2014
360270102,35,2010
360270102,37,2012
360271101,34,2014
360271101,36,2016
360271102,37,2012
360273103,34,2014
360273103,36,2016
360273104,34,2014
360273104,36,2016
360274102,36,2010
360275103,33,2014
360275105,33,2016
360275105,37,2020
360275106,34,2020
360275106,36,2022
360276103,36,2010
360277103,34,2020
360277103,36,2022
360278701,35,2022
360279101,34,2010
360279101,36,2012
360279102,34,2010
360279102,36,2012
360280101,33,2010
360280101,35,2012
360280101,37,2014
360280102,34,2016
360284103,33,2014
360286101,35,2010
360286101,37,2012
360286102,36,2010
360288101,35,2012
360288101,37,2014
360289103,34,2016
360289104,34,2016
360290105,37,2012
360290106,35,2012
360290106,37,2014
360292102,37,2012
360292103,33,2014
360292103,35,2016
360292104,35,2012
360292104,37,2014
360292105,37,2014
360293102,37,2012
360293103,34,2012
360293103,36,2014
360293104,34,2014
360293104,37,2016
360293105,34,2012
360293105,36,2014
360294104,35,2016
360294105,33,2020
360294105,35,2022
360295101,37,2010
360296101,33,2010
360296101,35,2012
360296101,37,2014
360296102,34,2012
360296102,36,2014
360299103,34,2022
360301101,33,2010
360301101,35,2012
360301101,37,2014
360304101,34,2012
360304101,36,2014
360304102,35,2010
360304102,37,2012
360306103,37,2012
360310105,35,2012
360310105,37,2014
360310106,35,2012
360310106,37,2014
360312101,33,2010
360312101,35,2012
360312101,37,2014
360312103,34,2014
360312103,36,2016
360313103,34,2012
360313103,36,2014
360313104,33,2012
360313104,35,2014
360313104,37,2016
360314101,36,2010
360314102,37,2012
360315101,37,2010
360316101,37,2010
360317103,34,2012
360317104,34,2012
360317107,35,2016
360321103,33,2022
360323102,37,2010
360328101,37,2010
360330101,33,2022
360331104,34,2014
360331104,37,2016
360331105,34,2014
360331105,37,2016
360335101,34,2020
360335101,36,2022
360337104,33,2020
360339103,35,2020
360339104,33,2020
360339104,35,2022
360339205,36,2020
360344103,35,2022
360344104,35,2022
363694433,34,2022
370006103,33,2014
370006103,35,2016
370006104,33,2012
370006104,35,2014
370006104,37,2016
370007103,33,2022
370012103,33,2022
370013103,34,2020
370013103,36,2022
370015103,34,2022
370017103,34,2016
370017104,35,2020
370017104,37,2022
370019101,33,2016
370019101,36,2020
370019102,33,2014
370019102,36,2016
370020101,33,2012
370020101,35,2014
370020101,37,2016
370020102,34,2014
370020102,36,2016
370022102,37,2010
370023103,33,2022
370024101,36,2010
370024102,37,2010
370026101,33,2014
370026101,35,2016
370026102,34,2012
370026102,36,2014
370027101,34,2010
370027101,36,2012
370027102,33,2010
370027102,35,2012
370027102,37,2014
370034103,37,2014
370034104,33,2012
370034104,35,2014
370034104,37,2016
370038103,33,2022
370049103,34,2022
370053101,36,2020
370053102,34,2020
370053102,36,2022
370058103,34,2020
370058103,36,2022
370061104,33,2014
370062103,35,2020
370062103,37,2022
370073101,35,2010
370073101,37,2012
370074103,34,2020
370076103,33,2020
370078101,34,2010
370078101,36,2012
370078102,34,2012
370078102,36,2014
370081103,33,2022
370083531,34,2016
370084103,34,2016
370085101,33,2020
370085101,35,2022
370085102,34,2020
370085102,36,2022
370088103,34,2022
370088431,33,2022
370090103,33,2020
370090103,35,2022
370092103,34,2022
370100103,34,2022
370102103,33,2016
370102103,36,2020
370105101,34,2010
370105101,36,2012
370105102,34,2012
370105102,36,2014
370107101,34,2012
370107102,34,2012
370111102,33,2022
370111431,33,2022
370112103,37,2010
370115103,34,2016
370115104,33,2014
370115104,35,2016
370115106,34,2016
370115108,33,2010
370115108,35,2012
370115108,37,2014
370116101,33,2014
370116101,35,2016
370116102,33,2016
370118101,35,2010
370118101,37,2012
370118103,37,2010
370120101,34,2012
370120101,36,2014
370120102,35,2010
370120102,37,2012
370122101,33,2010
370122101,35,2012
370122101,37,2014
370122102,34,2010
370122102,36,2012
370123431,33,2012
370123431,35,2014
370123431,37,2016
370124103,34,2020
370124103,36,2022
370124104,33,2020
370124104,35,2022
370124601,33,2022
370130103,34,2020
370130103,36,2022
370131431,33,2020
370132101,33,2016
370132101,37,2020
370132104,36,2020
370136101,35,2010
370136101,37,2012
370136102,35,2010
370136102,37,2012
370140101,34,2016
370140102,33,2014
370140102,35,2016
370142103,34,2016
370142104,36,2020
370143432,37,2012
370148101,35,2010
370148101,37,2012
370148102,35,2010
370148102,37,2012
370152101,34,2014
370152101,36,2016
370152102,34,2014
370152102,37,2016
370156431,33,2020
370159102,37,2010
370160103,34,2022
370161103,33,2012
370164103,33,2020
370164103,35,2022
370164104,34,2022
370167431,35,2016
370167432,35,2020
370167432,37,2022
370169103,33,2020
370170102,34,2012
370170102,36,2014
370170103,33,2012
370170103,35,2014
370170103,37,2016
370172103,33,2022
370177101,36,2010
370177102,34,2010
370177102,36,2012
370181101,33,2012
370181101,35,2014
370181101,37,2016
370181103,34,2014
370181103,36,2016
370182102,34,2014
370182102,36,2016
370182103,33,2016
370182103,37,2020
370195104,33,2022
370197101,36,2020
370197102,33,2014
370197102,35,2016
370198102,37,2010
370200104,34,2012
370201103,34,2022
370202581,34,2016
370202582,36,2020
370203101,35,2010
370203101,37,2012
370203102,37,2010
370205531,34,2020
370205531,36,2022
370208103,33,2020
370208103,35,2022
370208104,33,2022
370211101,35,2010
370211101,37,2012
370212103,33,2020
370212103,35,2022
370214103,34,2020
370214103,36,2022
370216104,35,2020
370216104,37,2022
370216105,34,2022
370217103,35,2010
370217103,37,2012
370217104,34,2012
370217104,36,2014
370217106,33,2020
370218101,36,2010
370218501,34,2014
370219103,33,2016
370219103,36,2020
370219104,35,2020
370220103,34,2022
370221101,33,2014
370221101,36,2016
370221102,33,2016
370221102,37,2020
370224101,34,2016
370224102,33,2016
370229103,33,2020
370229103,35,2022
370229531,36,2022
370237101,36,2020
370238103,35,2020
370238103,37,2022
370238105,35,2020
370238105,37,2022
370240582,33,2022
370243104,33,2016
370243104,37,2020
370243107,34,2016
370243108,35,2020
370243108,37,2022
370244101,35,2010
370244101,37,2012
370246103,34,2022
370246431,34,2022
370249431,34,2020
370249431,36,2022
370250103,33,2022
370254101,37,2010
370254102,37,2010
370256103,34,2022
370256431,34,2022
370257101,34,2020
370257101,36,2022
370257102,34,2020
