pid,gender,ibirthy,age_range,qg11_2014,qg11_2016,qg11_2018,qg11_2020,qg11_2022
210440101,1,1957,57-65,2000,NA,2000,2000,NA
411613102,1,1962,52-60,1700,NA,1500,NA,NA
330096101,0,1954,60-68,1500,NA,3800,4000,4800
411067101,1,1963,51-59,3000,NA,NA,2800,2800
340285102,0,1977,37-45,NA,NA,5500,11000,6500
230017102,1,1967,47-55,750,NA,850,800,800
287131501,1,1990,24-32,5000,NA,NA,4500,7000
440222102,0,1957,57-65,NA,1800,1800,NA,NA
140347101,1,1984,30-38,NA,NA,1800,1300,1200
520114101,1,1972,42-50,3500,NA,5000,4500,45000
430509103,1,1974,40-48,6500,4500,NA,NA,3300
510843105,1,1997,17-25,NA,NA,NA,1700,8500
140080102,1,1977,37-45,3000,NA,4000,5500,6000
310855102,0,1961,53-61,2000,2500,3000,3000,3600
211806102,1,1981,33-41,1200,NA,800,2000,2600
430611101,1,1964,50-58,2000,NA,4500,4900,5000
130193103,1,1986,28-36,NA,NA,3500,NA,3500
210758101,1,1969,45-53,3000,NA,4000,5000,6000
440854101,1,1977,37-45,6000,NA,NA,NA,6000
360320104,0,1992,22-30,5000,4000,5000,5000,NA
370669102,0,1979,35-43,1000,1700,2500,3600,4000
510039104,0,1991,23-31,3000,3500,3000,NA,NA
230476101,1,1961,53-61,4300,NA,6000,7400,NA
340348101,1,1972,42-50,400,NA,4200,5000,6000
230524102,0,1973,41-49,NA,1600,1500,1500,NA
210285102,1,1978,36-44,4000,NA,5000,4600,5000
370023104,1,1998,16-24,NA,NA,NA,5000,5500
310004101,1,1980,34-42,NA,5000,6000,6000,9000
360314101,0,1974,40-48,700,NA,1000,1200,NA
130876101,1,1984,30-38,1300,NA,1500,3000,3000
440223101,1,1979,35-43,3800,NA,5000,6500,7000
440223106,0,1990,24-32,NA,3000,3000,4000,2700
140386102,1,1961,53-61,2000,NA,2000,3000,3000
210223101,1,1965,49-57,NA,NA,2000,2200,2300
450127104,1,1984,30-38,4500,NA,NA,3400,3500
140367103,1,1995,19-27,NA,NA,2300,NA,3600
140748101,1,1975,39-47,3100,NA,3800,5500,NA
530065103,0,1993,21-29,NA,NA,3500,3500,NA
610196104,1,1989,25-33,2800,NA,4000,4000,5100
410248101,1,1958,56-64,NA,NA,2400,0,2200
441221102,0,1973,41-49,930,NA,3500,3500,3500
500265103,1,1993,21-29,2000,0,3500,3800,7000
410109103,1,1985,29-37,2300,NA,2500,6000,6000
242382501,1,1982,32-40,6500,7000,7500,8000,11000
441721105,1,1991,23-31,3000,3500,4000,5000,5000
450346104,0,1984,30-38,NA,NA,NA,4300,4000
430218103,1,1984,30-38,1800,NA,3600,2500,5000
450098102,0,1979,35-43,NA,NA,1800,1500,1400
430119501,0,1985,29-37,NA,NA,3000,3500,3500
430618103,1,1973,41-49,NA,NA,3000,4000,1400
140076101,1,1974,40-48,NA,NA,NA,3600,4000
410571104,1,1990,24-32,NA,NA,NA,3500,3500
430350431,0,1992,22-30,2300,1900,3000,2000,2000
450169103,0,1998,16-24,NA,2800,4000,3000,NA
410858106,1,1989,25-33,4000,NA,6500,8000,10000
230337101,0,1972,42-50,2500,NA,3600,3800,5000
140859431,1,1978,36-44,NA,1400,NA,2500,3000
411638103,1,1972,42-50,3300,NA,NA,53000,2800
410898103,1,1994,20-28,NA,NA,NA,3000,5000
420323101,1,1981,33-41,4000,NA,7000,8000,10000
530361102,1,1984,30-38,4000,NA,3600,4700,4700
130311107,0,1989,25-33,1500,NA,NA,NA,2000
360289103,1,1982,32-40,6000,5500,5000,6000,NA
420493102,0,1977,37-45,6900,NA,NA,7000,6800
450040102,1,1965,49-57,3000,NA,3000,3000,NA
411078102,0,1975,39-47,800,NA,1800,2800,2600
140221103,1,1988,26-34,3000,NA,3500,4000,4000
450042101,0,1976,38-46,600,NA,1100,1300,1200
140567104,1,1997,17-25,NA,NA,3000,4200,NA
621475103,1,1964,50-58,3000,NA,3800,4200,4600
370282105,1,1986,28-36,3000,NA,3250,8000,NA
410917106,1,1995,19-27,NA,NA,4000,5000,5000
621172104,1,1980,34-42,2400,NA,2400,NA,NA
411525105,1,1993,21-29,1500,5360,7000,13600,15500
510160103,1,1996,18-26,NA,1000,3000,2700,5000
450250102,1,1970,44-52,1500,NA,2500,2000,1800
450259104,0,1976,38-46,1800,NA,2000,2500,2500
140026103,1,1995,19-27,NA,NA,0,4000,3500
440099104,1,1996,18-26,1650,NA,2900,3500,4200
526068431,1,1988,26-34,2000,NA,5000,NA,NA
420367101,1,1972,42-50,1900,NA,4085,4000,4000
140058103,1,1982,32-40,NA,NA,7000,11000,10000
450199105,0,1994,20-28,NA,NA,4200,4000,2700
440788103,0,1986,28-36,2300,NA,3100,3000,4000
140193106,0,1994,20-28,NA,NA,7200,8000,13000
210422104,0,1980,34-42,12000,NA,1500,1800,2000
450199101,1,1968,46-54,NA,NA,1000,1100,1200
621100105,1,1992,22-30,3000,4300,7000,8000,8000
441001103,1,1987,27-35,2800,NA,4000,4500,4510
450199104,0,1992,22-30,NA,NA,NA,6900,11000
411035103,1,1977,37-45,3500,NA,4500,7000,NA
411662104,0,1981,33-41,NA,NA,3600,3700,4200
370470103,0,1988,26-34,NA,2200,NA,NA,2300
211858101,0,1976,38-46,1200,NA,2200,2500,2500
450349103,0,1983,31-39,NA,NA,NA,1000,1800
320327501,0,1989,25-33,2300,NA,4600,5050,5200
620890103,1,1988,26-34,2700,NA,NA,4000,4000
450234101,1,1972,42-50,2800,NA,2700,3700,4300
420258101,1,1974,40-48,NA,NA,4550,NA,6000
370178102,0,1963,51-59,1500,NA,2000,2400,3500
440441101,1,1972,42-50,2000,1200,1800,2000,2400
370725431,0,1990,24-32,NA,NA,1800,2500,2800
411600101,1,1964,50-58,1500,NA,3000,3000,3500
620678101,1,1965,49-57,4400,NA,5200,5500,6900
312326101,1,1955,59-67,NA,NA,NA,3500,8000
370434103,1,1991,23-31,2100,4000,4500,4500,6000
211787101,0,1982,32-40,NA,1800,2000,1800,2000
411085102,1,1963,51-59,2000,NA,3500,4700,4500
360271102,1,1975,39-47,2000,NA,3300,3000,5000
370164103,1,1987,27-35,3000,NA,6900,5000,6000
210848101,0,1961,53-61,1200,NA,1500,NA,1500
220214104,0,1986,28-36,1500,2400,2500,NA,NA
370311102,0,1977,37-45,3250,1800,2000,3000,3000
210043101,0,1978,36-44,NA,2000,NA,1200,NA
311703103,0,1993,21-29,0,3000,NA,4400,4300
310775102,1,1987,27-35,2800,NA,65000,5000,7000
450214105,0,1982,32-40,2300,NA,2000,2500,2500
530117104,1,1998,16-24,NA,NA,1800,2000,4000
450217103,0,1990,24-32,NA,NA,NA,3500,4500
140304102,1,1982,32-40,2250,NA,1500,NA,NA
450217105,1,1994,20-28,NA,2500,3500,NA,NA
312074103,0,1963,51-59,NA,NA,2000,1800,2400
610054103,1,1964,50-58,4200,NA,5000,4500,6000
500033101,0,1954,60-68,NA,NA,1700,2000,1700
130399103,1,1976,38-46,2700,NA,3000,4800,4000
450196104,0,1994,20-28,1000,NA,1700,0,3500
211538102,1,1981,33-41,NA,4000,3800,3800,2500
211822103,1,1990,24-32,NA,1800,2100,2480,4500
500327101,0,1954,60-68,160,NA,NA,3000,NA
620454105,1,1995,19-27,NA,4500,0,3200,NA
620583105,1,1997,17-25,400,NA,1600,3400,4700
440493103,0,1985,29-37,NA,NA,NA,700,1000
130042104,1,1981,33-41,3000,NA,NA,8000,8000
230414102,1,1974,40-48,3000,NA,2700,2600,3400
530440102,1,1972,42-50,2300,NA,4100,4500,6180
210843104,0,1990,24-32,NA,NA,3000,1000,3000
410047103,0,1998,16-24,NA,2000,3600,4000,2000
340321101,1,1952,62-70,1500,NA,NA,2100,NA
620159104,0,1994,20-28,NA,NA,2600,3000,5000
510091101,1,1973,41-49,483,NA,2500,3000,3000
410653102,0,1986,28-36,600,NA,2500,5000,10000
411593102,1,1971,43-51,NA,NA,NA,5000,5000
320215101,1,1952,62-70,NA,1200,2200,2200,NA
210146103,0,1969,45-53,1500,NA,1400,NA,NA
370487102,0,1968,46-54,2000,NA,2300,NA,2100
130561101,1,1973,41-49,NA,NA,4500,6000,8000
130397102,0,1973,41-49,NA,1600,1900,2500,3000
340020102,0,1973,41-49,NA,NA,3000,3500,3500
620950104,1,1989,25-33,NA,2100,3400,6000,9000
330272101,1,1965,49-57,3500,NA,4300,4200,NA
370558101,1,1969,45-53,NA,NA,NA,5000,6000
246549501,1,1983,31-39,3500,NA,NA,2600,3500
440731101,1,1960,54-62,NA,NA,4000,4000,NA
360012101,1,1975,39-47,4000,NA,5000,4500,NA
320202104,0,1971,43-51,NA,NA,NA,5000,5000
140183105,1,1994,20-28,NA,1000,2000,2000,2000
370749101,1,1965,49-57,NA,NA,2500,NA,2500
211517101,0,1973,41-49,1600,NA,2000,2300,2400
440912102,0,1963,51-59,NA,2000,1500,1800,2000
311005102,1,1953,61-69,NA,NA,5000,5000,NA
510813103,0,1990,24-32,2000,NA,3500,3000,4000
360187101,0,1970,44-52,NA,1500,1200,1000,2500
440796103,1,1990,24-32,1300,NA,NA,3800,5000
620420102,0,1962,52-60,3000,NA,3900,NA,NA
360267103,0,1997,17-25,NA,NA,NA,4200,4000
510068102,0,1985,29-37,2000,2400,2000,2100,NA
311718101,1,1978,36-44,5000,NA,7000,5000,10000
130580103,0,1990,24-32,2800,4000,7000,4000,4500
320226101,1,1969,45-53,3200,NA,5000,7000,8000
120034103,0,1988,26-34,NA,NA,4500,NA,3053
140046101,1,1959,55-63,3300,NA,5000,5200,NA
312312103,1,1997,17-25,NA,NA,2800,3000,8000
441309104,0,1982,32-40,4000,NA,6000,9500,10000
310101103,0,1975,39-47,NA,NA,3500,2400,2600
130208108,0,1968,46-54,NA,1800,NA,NA,3000
211726101,1,1968,46-54,2600,NA,3000,2200,4000
210673103,0,1992,22-30,2000,NA,NA,NA,2800
210647102,1,1975,39-47,NA,1800,1800,1500,1500
410810105,1,1993,21-29,2000,NA,6000,NA,NA
610063105,1,1972,42-50,1600,3000,1500,5000,4000
441194101,0,1964,50-58,NA,NA,10000,18000,10000
211838101,1,1980,34-42,3000,NA,4000,5000,5500
370092101,1,1966,48-56,NA,NA,5000,3000,850
441117104,1,1973,41-49,2000,NA,2800,3500,3000
410614102,1,1965,49-57,2500,NA,3500,3500,3666
210173103,0,1977,37-45,1200,NA,NA,1500,NA
411078101,1,1973,41-49,1500,NA,4000,5000,6000
441114104,1,1991,23-31,3300,1900,4000,4000,5000
440759501,0,1991,23-31,NA,NA,2500,4000,6900
620667102,0,1977,37-45,2800,NA,4000,4400,4000
130319104,1,1990,24-32,NA,NA,2000,2200,2200
500176102,1,1971,43-51,NA,NA,NA,4000,7000
130059102,0,1975,39-47,NA,NA,NA,7000,4000
441114103,1,1964,50-58,2200,NA,2500,3000,4750
410470102,1,1981,33-41,NA,NA,5500,5000,8000
440929102,1,1963,51-59,NA,4300,4500,5000,4000
620571532,0,1982,32-40,1200,NA,NA,2300,NA
140187102,1,1973,41-49,NA,NA,2000,3000,NA
188583501,0,1977,37-45,1200,NA,1300,2000,1550
370461501,0,1988,26-34,NA,2000,2000,NA,NA
310859103,0,1998,16-24,NA,NA,NA,5000,6500
130477101,1,1968,46-54,NA,3000,1000,1800,1400
441096105,0,1979,35-43,NA,1900,2100,4300,4000
330262101,1,1993,21-29,NA,7000,10000,13000,20000
140355104,0,1987,27-35,1800,NA,1500,3000,4500
220228101,1,1987,27-35,3500,NA,4000,3500,NA
320275103,1,1990,24-32,2000,NA,NA,4200,4100
230054106,1,1979,35-43,3600,3000,NA,4200,4500
370115103,1,1982,32-40,4000,NA,7000,7500,8000
312074101,0,1989,25-33,3600,NA,5400,7000,7000
620958102,0,1982,32-40,NA,2000,2200,2400,2500
123804501,0,1992,22-30,1200,NA,2000,2000,NA
410533103,1,1989,25-33,3000,NA,NA,7000,NA
410944108,1,1998,16-24,NA,NA,4500,5000,5500
230099102,1,1963,51-59,NA,NA,1450,6000,NA
130880104,0,1987,27-35,2000,NA,1600,NA,NA
420426101,0,1949,65-73,NA,0,300,NA,NA
510976102,1,1957,57-65,3500,NA,NA,4000,NA
440826103,1,1988,26-34,2800,NA,5500,5000,6500
360039102,1,1974,40-48,3500,NA,NA,4600,NA
440801104,1,1984,30-38,5000,NA,NA,6000,20000
210275102,0,1982,32-40,3000,3000,3800,5000,4000
211819104,0,1987,27-35,NA,NA,NA,3000,3000
430491101,0,1973,41-49,2000,NA,2000,1700,3800
130389103,0,1998,16-24,1500,NA,2500,3000,1500
411839102,1,1963,51-59,3000,NA,11000,9000,14000
311978101,1,1947,67-75,4000,NA,1500,1600,1500
410937103,1,1969,45-53,NA,NA,4500,3000,NA
230364101,0,1971,43-51,3000,NA,4500,5400,7600
140216106,0,1995,19-27,NA,NA,2000,4000,3000
211677103,0,1973,41-49,4000,4500,42000,NA,NA
441945105,0,1994,20-28,NA,NA,5500,5500,5500
370139101,1,1950,64-72,2000,NA,2000,NA,1800
410116102,0,1968,46-54,1300,NA,NA,2400,2300
621829101,1,1984,30-38,3000,NA,3100,3700,5000
130551102,1,1967,47-55,2000,NA,2100,2600,2000
210366103,0,1982,32-40,3200,NA,3500,4000,4000
441920102,1,1990,24-32,2500,3000,3700,NA,7000
500265101,0,1972,42-50,1300,NA,1840,2150,2200
322881431,1,1989,25-33,NA,NA,5000,5000,8000
311909103,0,1987,27-35,NA,3000,3500,3000,3000
450164101,1,1970,44-52,3000,NA,4000,4500,4500
441395104,1,1989,25-33,2300,NA,5000,5000,5500
211222104,0,1994,20-28,NA,NA,3000,NA,3000
130896107,1,1990,24-32,2000,NA,6600,7000,6000
140221104,0,1989,25-33,1500,NA,1800,2000,2500
621286101,0,1966,48-56,2000,NA,2000,2000,NA
410376501,0,1989,25-33,800,NA,2800,3000,4000
210610101,0,1964,50-58,NA,NA,500,1300,NA
411120101,1,1967,47-55,3000,NA,3000,NA,NA
621813102,1,1957,57-65,3800,NA,NA,NA,2800
311563101,0,1969,45-53,6000,NA,9000,10000,13000
130580104,0,1993,21-29,NA,NA,4000,5500,5500
211241101,1,1962,52-60,NA,NA,2500,3500,4000
210819103,1,1997,17-25,NA,1500,NA,5000,10000
370468101,1,1965,49-57,NA,NA,NA,3000,6000
410082101,1,1971,43-51,2000,NA,2600,4000,3000
130816103,0,1989,25-33,NA,2000,2200,NA,NA
360171101,1,1976,38-46,NA,NA,3300,3800,1700
621754104,0,1992,22-30,3000,NA,2500,NA,3500
211032103,1,1987,27-35,5000,NA,6200,6200,7000
370563101,0,1967,47-55,NA,2000,1400,1500,NA
130644105,0,1992,22-30,NA,1800,2400,2800,3000
430387101,1,1979,35-43,NA,5000,8000,10000,NA
440779103,0,1977,37-45,NA,NA,1950,1500,2000
220222103,0,1993,21-29,NA,3000,3300,4000,4000
510059103,0,1993,21-29,1200,NA,1300,1600,1500
130226102,0,1973,41-49,2000,NA,800,1000,NA
440929103,0,1987,27-35,NA,NA,4000,4500,3700
620629102,0,1973,41-49,1000,NA,1500,NA,NA
440125104,1,1992,22-30,NA,NA,4000,3000,5000
410541101,1,1977,37-45,6000,NA,10000,5000,4000
110062101,0,1958,56-64,2500,2000,NA,NA,NA
211721103,0,1969,45-53,1600,NA,1800,NA,NA
440140101,1,1967,47-55,6000,NA,NA,3000,5900
120020101,0,1964,50-58,NA,2000,2300,NA,8000
411684103,0,1981,33-41,2000,NA,2500,2000,NA
410724104,1,1962,52-60,1800,NA,2000,2000,4500
312498431,1,1951,63-71,NA,NA,1500,3000,NA
130884101,0,1978,36-44,2000,1500,NA,NA,2100
420333102,1,1963,51-59,4000,6000,6000,3000,6000
370407104,1,1959,55-63,2700,NA,NA,NA,5000
620601101,1,1969,45-53,4000,NA,3000,NA,4500
410376101,1,1967,47-55,NA,3000,6000,6000,NA
441351103,0,1973,41-49,NA,NA,4500,5000,8000
230446102,1,1968,46-54,NA,500,370,400,2400
440361104,0,1992,22-30,2700,NA,NA,2700,2600
210633102,1,1970,44-52,2000,NA,1300,2500,2650
621130103,0,1974,40-48,NA,NA,NA,2000,4000
430401101,0,1974,40-48,1200,500,1400,2000,NA
620471103,0,1998,16-24,NA,NA,NA,4000,4800
130204102,1,1979,35-43,NA,NA,2000,3200,4000
211448101,1,1955,59-67,1350,NA,1300,NA,NA
620003103,1,1990,24-32,NA,NA,8000,8000,NA
621670101,1,1962,52-60,3300,NA,2000,3200,5000
410116101,1,1968,46-54,NA,NA,2500,2800,2300
411649103,1,1971,43-51,NA,NA,1500,2000,1500
441087103,1,1984,30-38,1000,NA,2150,3050,3400
441095101,0,1968,46-54,1500,NA,2300,2400,NA
311107105,0,1974,40-48,1820,NA,2200,2500,2600
230224101,1,1977,37-45,NA,NA,3000,3600,3000
211790104,1,1969,45-53,NA,2400,NA,2800,2800
130580101,1,1970,44-52,5000,NA,4000,10000,8000
360142101,1,1968,46-54,NA,NA,3100,3500,4000
411202103,1,1996,18-26,NA,NA,NA,4000,6000
211427104,0,1983,31-39,NA,1000,NA,NA,200
370085102,1,1986,28-36,3000,NA,4000,5000,6000
530342101,1,1965,49-57,NA,NA,1700,2000,2100
520477103,1,1983,31-39,1500,NA,NA,2000,3000
370245103,0,1992,22-30,2000,NA,NA,1200,1500
130900102,1,1963,51-59,5500,6000,NA,8000,8000
410784102,1,1957,57-65,1400,NA,1800,2000,2000
210208101,1,1984,30-38,NA,NA,4000,4000,6000
130901101,0,1965,49-57,NA,NA,1000,NA,2000
320391101,1,1955,59-67,3000,1500,1500,1700,1800
140010103,0,1998,16-24,NA,NA,NA,1700,2500
410370103,1,1980,34-42,3000,4500,2666,5000,10000
430610101,1,1962,52-60,1800,NA,4200,4000,5000
370796103,0,1992,22-30,2000,2200,NA,NA,NA
441092101,1,1989,25-33,1800,NA,4000,4000,4000
320327101,1,1988,26-34,3500,NA,5500,7300,6000
430404104,1,1986,28-36,NA,NA,3300,NA,3000
441933104,1,1985,29-37,NA,3000,3000,3500,6000
510969101,0,1968,46-54,900,NA,900,NA,NA
211871101,1,1959,55-63,2000,NA,1500,NA,NA
130452101,1,1974,40-48,NA,3000,3000,3000,4500
410993431,0,1991,23-31,NA,NA,5000,4500,6500
430393101,1,1965,49-57,1800,NA,2000,3000,3000
621563104,1,1992,22-30,6000,4500,NA,8000,4000
430490102,0,1979,35-43,3100,NA,NA,2100,3050
814731431,1,1983,31-39,4000,5000,10000,10000,50000
130750102,1,1962,52-60,NA,NA,NA,2300,1200
120009104,0,1973,41-49,NA,NA,1000,2500,1100
312398101,0,1957,57-65,NA,2400,2000,2400,NA
430611102,0,1967,47-55,2200,NA,3100,3800,5400
210975101,0,1963,51-59,2000,NA,2300,NA,NA
370404103,1,1989,25-33,2000,2700,4200,0,6500
430234101,1,1974,40-48,3000,NA,4500,6000,6000
130036106,1,1986,28-36,3000,NA,NA,8000,9000
230592102,1,1966,48-56,1500,NA,3000,4000,NA
410680103,0,1988,26-34,3000,6000,6500,10000,0
430248101,0,1983,31-39,NA,NA,NA,1400,2800
360142103,1,1993,21-29,NA,NA,7000,10000,13000
211593102,1,1962,52-60,6000,NA,6000,7000,5000
620651105,1,1998,16-24,NA,NA,1500,3300,4000
620734103,1,1984,30-38,4500,NA,5000,NA,NA
370417501,0,1977,37-45,2000,NA,NA,2500,3500
530245104,1,1997,17-25,NA,5000,6000,7500,8500
140626101,1,1975,39-47,NA,2500,2400,NA,NA
410920101,0,1980,34-42,NA,NA,NA,3000,5000
430216102,1,1976,38-46,2500,NA,3600,3000,3200
411084105,0,1985,29-37,2000,NA,2300,2000,3300
430252102,1,1961,53-61,NA,NA,4000,4000,NA
610370103,1,1979,35-43,700,NA,3500,3900,4000
312013103,1,1996,18-26,NA,3500,3500,4500,4800
411649101,0,1971,43-51,NA,NA,2500,2800,3500
510859104,0,1971,43-51,1600,NA,1800,1000,4000
370138103,0,1991,23-31,0,NA,0,NA,NA
620803101,1,1962,52-60,1850,NA,2200,2200,2800
211097102,1,1973,41-49,2000,NA,1500,NA,NA
130758102,0,1971,43-51,NA,NA,1700,2700,NA
210924103,1,1988,26-34,NA,NA,4000,5500,5500
370442101,1,1971,43-51,2400,NA,3000,NA,4000
420326102,1,1976,38-46,NA,NA,3000,3800,4000
288269501,0,1987,27-35,NA,NA,3500,4000,6500
411559101,1,1954,60-68,2000,NA,NA,2000,NA
410518104,0,1990,24-32,NA,1500,NA,5000,5000
621019103,0,1998,16-24,NA,NA,3000,4000,5000
312506103,0,1972,42-50,2000,NA,2420,2500,3000
140307104,1,1990,24-32,NA,NA,NA,6800,10300
430108102,0,1989,25-33,2000,NA,4400,5000,5200
430086102,1,1973,41-49,NA,NA,3950,3700,3200
430139102,0,1971,43-51,2500,1800,1500,1500,2700
430252103,1,1985,29-37,5000,NA,5000,10000,6000
120007101,1,1980,34-42,3300,NA,4200,5000,6000
430026101,1,1967,47-55,NA,NA,5300,5000,4000
411831103,0,1996,18-26,NA,NA,NA,2000,2400
230385102,1,1979,35-43,2000,NA,2900,3100,3000
340144101,0,1981,33-41,NA,2500,NA,4000,4000
520476103,0,1997,17-25,NA,NA,NA,3600,3800
195787501,1,1982,32-40,2700,NA,3200,3600,4000
130501501,0,1989,25-33,1500,2000,NA,NA,NA
312418101,1,1947,67-75,1820,NA,2500,2480,3000
510991102,0,1967,47-55,1000,2300,2200,2500,3000
420280101,1,1974,40-48,NA,NA,4000,NA,7000
784054501,1,1989,25-33,3000,NA,4000,3000,6000
330124101,1,1966,48-56,NA,NA,4300,4300,NA
450266104,1,1992,22-30,NA,2000,2000,4000,6000
210625105,0,1986,28-36,1000,NA,3500,3500,4500
420090103,0,1978,36-44,2400,NA,6500,4000,6000
370181101,1,1979,35-43,5000,NA,4500,5000,NA
130494102,0,1971,43-51,1000,NA,1500,NA,1200
210468101,0,1967,47-55,1100,NA,2100,1800,1600
430264101,0,1982,32-40,1800,2000,2400,3000,4000
500319102,1,1981,33-41,4000,NA,4850,7000,5000
120026103,1,1997,17-25,NA,NA,NA,6400,7400
411045103,1,1988,26-34,3500,NA,5000,6000,NA
411876101,1,1970,44-52,NA,NA,2200,3000,2300
130323102,0,1981,33-41,1500,NA,2000,1800,3000
620182501,0,1987,27-35,3000,NA,3000,3600,7000
330008104,0,1975,39-47,1500,2000,3000,1800,1968
420435101,0,1978,36-44,1800,NA,3000,3000,2800
420054102,0,1968,46-54,3000,NA,1800,0,3500
312425102,0,1954,60-68,2300,500,NA,1500,NA
130823102,1,1970,44-52,3000,5000,NA,6000,6000
330290104,1,1982,32-40,5000,10000,3000,5000,4800
450179501,0,1990,24-32,1600,NA,1800,2000,2500
130297101,0,1976,38-46,1800,NA,3200,3700,3800
140084103,1,1984,30-38,4000,4000,4000,3500,8000
620481102,1,1970,44-52,6000,NA,6000,6000,NA
411704102,1,1984,30-38,1500,NA,2200,2500,8000
211770102,1,1968,46-54,NA,NA,3500,3100,3600
370031103,1,1996,18-26,NA,NA,NA,8000,8300
311800101,1,1967,47-55,3800,NA,4500,4000,4000
230590101,0,1973,41-49,1300,NA,1550,1800,NA
230586102,0,1968,46-54,3500,NA,4500,6000,6000
530199101,1,1954,60-68,850,NA,900,NA,NA
177667502,1,1987,27-35,3000,3000,3500,2400,4500
320076101,0,1951,63-71,NA,1200,NA,1350,2200
440126104,0,1977,37-45,2000,NA,2200,3000,3900
411733101,0,1963,51-59,NA,NA,NA,1500,2600
140058431,0,1987,27-35,2500,NA,3000,3000,4000
441139101,1,1964,50-58,6500,NA,15000,18000,20000
210858103,0,1991,23-31,1500,1200,1400,1200,2000
340020101,1,1970,44-52,NA,5000,4000,3000,4200
440648105,0,1976,38-46,1000,NA,1100,1600,800
610367102,1,1982,32-40,2300,NA,4000,4000,4100
621278101,1,1964,50-58,1000,NA,2300,2400,3000
230218101,0,1976,38-46,2500,2200,NA,3200,2200
620908101,1,1963,51-59,2963,NA,4100,4500,5000
340072103,1,1994,20-28,2500,2000,5500,5400,5500
621672101,0,1974,40-48,2200,NA,2000,3000,3600
312538103,1,1968,46-54,2300,NA,3000,4000,4200
621482101,1,1973,41-49,4000,NA,5000,NA,NA
530289101,1,1961,53-61,NA,NA,NA,2167,2600
220110101,0,1980,34-42,NA,NA,NA,2000,2000
210425102,1,1957,57-65,1800,NA,1700,700,1600
430003103,0,1975,39-47,NA,NA,1860,2400,2300
411852103,0,1991,23-31,1300,NA,2600,2900,4000
530216102,0,1969,45-53,1000,NA,1500,3000,5000
210654103,0,1988,26-34,5500,NA,4000,5300,5700
110051104,0,1987,27-35,2300,NA,3500,4300,7000
130494101,1,1971,43-51,4000,NA,5400,6000,8500
530210101,1,1966,48-56,NA,NA,2000,2600,2000
440653104,0,1995,19-27,180,1800,2600,2500,3000
530454432,0,1990,24-32,1500,NA,2000,NA,NA
610217104,0,1997,17-25,NA,NA,NA,1800,8000
430350103,1,1986,28-36,NA,1600,3400,4500,4000
140146107,1,1994,20-28,NA,NA,3500,4500,4000
440775104,0,1984,30-38,NA,1000,2500,3000,2500
610163103,1,1974,40-48,800,NA,NA,NA,18000
430418103,0,1974,40-48,NA,NA,2000,0,NA
610264103,0,1972,42-50,NA,NA,1600,1800,1500
610267103,0,1978,36-44,NA,NA,1800,5050,7000
440880102,1,1971,43-51,NA,2000,2900,2800,3000
441300101,1,1953,61-69,1500,NA,4000,NA,NA
441239101,1,1963,51-59,3000,NA,6000,7000,8000
330058102,1,1953,61-69,2400,3000,NA,NA,NA
620015103,1,1985,29-37,10000,NA,20000,20000,20000
411081101,1,1957,57-65,1000,NA,1600,NA,NA
530375101,1,1954,60-68,1300,2300,1700,1800,1800
130149431,0,1986,28-36,2500,NA,4500,4000,6000
640282431,1,1987,27-35,1040,NA,2500,3000,3300
220336103,1,1995,19-27,NA,NA,6000,6400,7400
370554103,1,1976,38-46,2700,NA,3000,3500,4000
330310101,1,1982,32-40,NA,NA,5000,5500,6100
621491101,1,1975,39-47,4000,NA,6000,NA,8500
621693104,0,1985,29-37,NA,4000,4000,NA,2300
312185103,1,1993,21-29,NA,25000,15000,7000,5000
211950101,0,1971,43-51,1500,NA,2000,2600,3000
360315102,1,1972,42-50,2000,2000,2500,2000,NA
430113101,1,1976,38-46,5000,5000,NA,NA,NA
530370105,1,1993,21-29,NA,NA,20000,NA,6000
340314103,0,1987,27-35,NA,0,NA,NA,1900
130918101,0,1979,35-43,NA,1500,NA,NA,2000
230471101,1,1964,50-58,2000,NA,2600,2000,NA
530386103,0,1987,27-35,NA,NA,NA,4300,4500
330104104,0,1973,41-49,NA,NA,3500,5200,4400
140002101,0,1965,49-57,NA,400,2000,2000,2400
621335432,0,1971,43-51,1200,NA,2000,2200,NA
621508103,1,1983,31-39,NA,NA,5000,5000,NA
210553103,1,1963,51-59,NA,2450,2100,1700,2700
211950104,1,1971,43-51,NA,NA,2800,2400,3800
441114101,0,1964,50-58,2000,2200,3000,3500,3700
210801102,1,1974,40-48,3000,NA,3000,3000,3500
510107101,0,1975,39-47,1000,2000,NA,850,NA
330295104,0,1998,16-24,NA,NA,NA,2469,4500
410636431,1,1980,34-42,2700,NA,2600,3500,4500
430229102,0,1970,44-52,1700,NA,2800,2700,2800
370205103,0,1990,24-32,NA,2500,2700,2600,NA
530238101,1,1967,47-55,NA,2600,2500,3000,3000
360270102,0,1975,39-47,2000,1500,2500,4000,5000
110020104,1,1974,40-48,3000,NA,5000,8000,6500
311978104,1,1972,42-50,0,4000,4000,5500,5000
430077101,1,1972,42-50,NA,NA,7000,10000,12000
620830104,1,1995,19-27,2200,NA,NA,5000,8000
120001102,1,1975,39-47,NA,NA,NA,3000,2000
621283107,0,1988,26-34,NA,NA,0,2500,2400
500166103,1,1969,45-53,NA,NA,4000,4500,4000
411317101,1,1985,29-37,NA,NA,NA,3100,3200
