pid,survey_count,age_35_years,all_survey_years,min_age,max_age
620080101,7,"2010,2012","2010,2012",34,36
620080104,7,2016,2016,34,34
620090101,7,"2010,2012,2014","2010,2012,2014",33,37
620090102,7,"2012,2014,2016","2012,2014,2016",33,37
620123101,7,"2012,2014,2016","2012,2014,2016",33,37
620126104,7,"2012,2014,2016","2012,2014,2016",33,37
620131102,7,"2012,2014","2012,2014",34,36
620138103,7,"2020,2022","2020,2022",33,35
620150105,7,2020,2020,36,36
620155102,7,2010,2010,37,37
620157101,7,2022,2022,34,34
620157102,7,"2020,2022","2020,2022",33,35
620158101,7,"2014,2016","2014,2016",34,36
620158102,7,2016,2016,34,34
620167101,7,"2014,2016","2014,2016",34,36
620167102,7,2016,2016,34,34
620175101,7,2010,2010,37,37
620175102,7,"2010,2012,2014","2010,2012,2014",33,37
620183104,7,"2020,2022","2020,2022",35,37
620191103,7,"2016,2020","2016,2020",33,37
620192101,7,"2010,2012","2010,2012",35,37
620192102,7,"2010,2012","2010,2012",35,37
620194102,7,2010,2010,36,36
620201104,7,"2020,2022","2020,2022",33,35
620204104,7,"2012,2014,2016","2012,2014,2016",33,37
620206101,7,"2016,2020","2016,2020",33,37
620215103,7,2010,2010,37,37
620215104,7,"2010,2012","2010,2012",35,37
620222101,7,"2016,2020","2016,2020",33,37
620226101,7,2010,2010,37,37
620227102,7,2010,2010,36,36
620229103,7,2022,2022,33,33
620230101,7,2010,2010,36,36
620230106,7,2016,2016,34,34
620231101,7,"2012,2014,2016","2012,2014,2016",33,37
620231104,7,"2016,2020","2016,2020",33,37
620234101,7,"2010,2012","2010,2012",35,37
620234103,7,"2010,2012","2010,2012",34,36
620236101,7,"2012,2014","2012,2014",34,36
620239103,7,2022,2022,33,33
620244104,7,"2010,2012,2014","2010,2012,2014",33,37
620245103,7,2010,2010,36,36
620257103,7,"2014,2016","2014,2016",33,35
620284102,7,"2016,2020","2016,2020",33,37
620287101,7,2022,2022,33,33
620287104,7,2022,2022,33,33
620289105,7,2022,2022,33,33
620295103,7,"2020,2022","2020,2022",33,35
620295104,7,"2020,2022","2020,2022",33,35
620304101,7,2010,2010,36,36
620310103,7,"2014,2016","2014,2016",34,36
620312103,7,2022,2022,34,34
620312104,7,2022,2022,33,33
620315104,7,"2020,2022","2020,2022",35,37
620318104,7,"2020,2022","2020,2022",35,37
620323103,7,"2014,2016","2014,2016",34,36
620325103,7,2022,2022,33,33
620327102,7,"2014,2016","2014,2016",33,35
620328101,7,"2014,2016","2014,2016",34,36
620328102,7,"2012,2014","2012,2014",33,35
620330103,7,2016,2016,35,35
620330104,7,"2020,2022","2020,2022",33,35
620330106,7,"2020,2022","2020,2022",35,37
620331101,7,"2010,2012","2010,2012",34,36
620331103,7,"2012,2014","2012,2014",34,36
620333106,7,2020,2020,36,36
620337102,7,2016,2016,34,34
620337104,7,2016,2016,34,34
620344101,7,2010,2010,37,37
620344103,7,"2014,2016","2014,2016",33,35
620345102,7,"2016,2020","2016,2020",33,37
620345104,7,"2020,2022","2020,2022",33,35
620354102,7,"2010,2012","2010,2012",34,36
620360101,7,2016,2016,34,34
620414101,7,"2012,2014","2012,2014",34,36
620415104,7,2022,2022,33,33
620419101,7,"2012,2014","2012,2014",34,36
620452101,7,"2010,2012","2010,2012",35,37
620454101,7,2010,2010,37,37
620460104,7,2020,2020,36,36
620468101,7,"2010,2012","2010,2012",34,36
620471101,7,"2010,2012","2010,2012",34,36
620471102,7,2010,2010,36,36
620473103,7,"2014,2016","2014,2016",34,36
620473104,7,2020,2020,36,36
620478101,7,2016,2016,34,34
620490103,7,"2014,2016","2014,2016",34,36
620490104,7,2020,2020,36,36
620494101,7,2010,2010,37,37
620505101,7,"2010,2012","2010,2012",34,36
620508101,7,"2012,2014","2012,2014",34,36
620508102,7,"2014,2016","2014,2016",33,35
620516101,7,2010,2010,37,37
620518102,7,2010,2010,36,36
620551103,7,2020,2020,36,36
620554101,7,2010,2010,36,36
620554102,7,2010,2010,37,37
620555101,7,"2012,2014,2016","2012,2014,2016",33,37
620583103,7,2010,2010,36,36
620588102,7,"2010,2012","2010,2012",35,37
620590101,7,"2010,2012","2010,2012",34,36
620595101,7,2010,2010,36,36
620595102,7,"2012,2014","2012,2014",34,36
620597101,7,"2014,2016","2014,2016",34,36
620597102,7,2010,2010,36,36
620598101,7,2010,2010,37,37
620599101,7,"2014,2016","2014,2016",34,36
620599103,7,2020,2020,36,36
620601102,7,2010,2010,36,36
620625102,7,"2010,2012,2014","2010,2012,2014",33,37
620629101,7,2010,2010,37,37
620629102,7,2010,2010,37,37
620635103,7,"2014,2016","2014,2016",33,35
620640104,7,2022,2022,33,33
620643104,7,2022,2022,34,34
620645103,7,"2010,2012,2014","2010,2012,2014",33,37
620645104,7,"2012,2014,2016","2012,2014,2016",33,37
620647103,7,2010,2010,37,37
620647104,7,"2010,2012","2010,2012",34,36
620667101,7,2010,2010,37,37
620667102,7,"2010,2012,2014","2010,2012,2014",33,37
620689101,7,"2016,2020","2016,2020",33,36
620689106,7,"2014,2016","2014,2016",33,35
620691103,7,"2010,2012","2010,2012",34,36
620696101,7,"2012,2014","2012,2014",34,36
620698104,7,2020,2020,36,36
620706101,7,2010,2010,37,37
620707101,7,"2016,2020","2016,2020",33,37
620707104,7,"2012,2014,2016","2012,2014,2016",33,37
620716101,7,2016,2016,34,34
620734103,7,"2016,2020","2016,2020",33,36
620739106,7,2022,2022,33,33
620765102,7,2022,2022,34,34
620772104,7,2010,2010,37,37
620773101,7,2010,2010,36,36
620783103,7,2022,2022,34,34
620790103,7,2022,2022,33,33
620793103,7,2010,2010,37,37
620794103,7,"2014,2016","2014,2016",33,35
620794104,7,"2010,2012","2010,2012",35,37
620799102,7,"2010,2012","2010,2012",34,36
620837101,7,"2014,2016","2014,2016",34,36
620852101,7,"2012,2014","2012,2014",34,36
620852103,7,"2014,2016","2014,2016",33,35
620852106,7,2016,2016,35,35
620856101,7,2010,2010,37,37
620863104,7,"2020,2022","2020,2022",35,37
620869103,7,"2020,2022","2020,2022",35,37
620872101,7,"2014,2016","2014,2016",33,35
620872102,7,"2012,2014","2012,2014",34,36
620878103,7,"2012,2014,2016","2012,2014,2016",33,37
620878104,7,2016,2016,34,34
620879101,7,2010,2010,36,36
620879102,7,2010,2010,36,36
620883103,7,"2020,2022","2020,2022",33,35
620883104,7,"2020,2022","2020,2022",34,36
620888104,7,"2010,2012","2010,2012",35,37
620890103,7,2022,2022,34,34
620894101,7,"2010,2012,2014","2010,2012,2014",33,37
620894104,7,"2012,2014,2016","2012,2014,2016",33,37
620897103,7,"2020,2022","2020,2022",35,37
620901104,7,"2012,2014,2016","2012,2014,2016",33,37
620905104,7,2016,2016,34,34
620906101,7,"2014,2016","2014,2016",34,36
620906102,7,"2020,2022","2020,2022",33,35
620908104,7,"2020,2022","2020,2022",34,36
620909103,7,2022,2022,34,34
620910101,7,"2010,2012","2010,2012",35,37
620913101,7,"2012,2014,2016","2012,2014,2016",33,37
620913103,7,2016,2016,34,34
620914101,7,"2012,2014","2012,2014",34,36
620918104,7,"2016,2020","2016,2020",33,36
620932101,7,"2012,2014","2012,2014",34,36
620941101,7,2010,2010,37,37
620950104,7,2022,2022,33,33
620958101,7,"2010,2012","2010,2012",35,37
620958102,7,2016,2016,34,34
620966104,7,"2012,2014","2012,2014",34,36
620968101,7,"2010,2012","2010,2012",34,36
620968104,7,2010,2010,37,37
620977101,7,2010,2010,36,36
620980101,7,"2012,2014","2012,2014",33,35
620989104,7,2010,2010,36,36
620999104,7,2022,2022,34,34
621001101,7,"2020,2022","2020,2022",35,37
621011104,7,2010,2010,36,36
621016101,7,"2012,2014,2016","2012,2014,2016",33,37
621019101,7,"2010,2012,2014","2010,2012,2014",33,37
621019102,7,"2012,2014","2012,2014",34,36
621036102,7,"2010,2012","2010,2012",35,37
621038101,7,2010,2010,37,37
621039102,7,"2012,2014","2012,2014",34,36
621041101,7,2010,2010,37,37
621050101,7,2010,2010,36,36
621050102,7,"2010,2012","2010,2012",34,36
621052103,7,"2014,2016","2014,2016",34,36
621052104,7,"2016,2020","2016,2020",33,37
621054101,7,"2010,2012","2010,2012",35,37
621063101,7,"2012,2014,2016","2012,2014,2016",33,37
621069103,7,"2016,2020","2016,2020",33,37
621069104,7,"2020,2022","2020,2022",34,36
621071101,7,2010,2010,37,37
621071104,7,"2010,2012","2010,2012",35,37
621080101,7,"2014,2016","2014,2016",33,35
621080104,7,"2016,2020","2016,2020",33,37
621100101,7,"2020,2022","2020,2022",33,35
621106102,7,2010,2010,36,36
621130101,7,2010,2010,37,37
621130103,7,2010,2010,36,36
621133101,7,"2020,2022","2020,2022",33,35
621133104,7,2022,2022,33,33
621163101,7,"2010,2012","2010,2012",34,36
621163105,7,"2010,2012","2010,2012",35,37
621165102,7,2022,2022,33,33
621172101,7,"2016,2020","2016,2020",33,37
621172104,7,"2014,2016","2014,2016",34,36
621180104,7,"2016,2020","2016,2020",33,37
621186103,7,2022,2022,33,33
621202102,7,"2012,2014","2012,2014",34,36
621217103,7,2014,2014,33,33
621227103,7,2022,2022,33,33
621239101,7,2010,2010,37,37
621253102,7,"2010,2012","2010,2012",34,36
621266102,7,"2010,2012","2010,2012",34,36
621279106,7,2010,2010,36,36
621307101,7,"2012,2014,2016","2012,2014,2016",33,37
621322101,7,"2014,2016","2014,2016",34,36
621325102,7,2010,2010,37,37
621342101,7,2016,2016,34,34
621346101,7,"2012,2014,2016","2012,2014,2016",33,37
621418103,7,"2012,2014","2012,2014",34,36
621418104,7,"2010,2012","2010,2012",35,37
621420103,7,2022,2022,34,34
621424102,7,2010,2010,36,36
621452101,7,"2012,2014","2012,2014",34,36
621452102,7,"2012,2014,2016","2012,2014,2016",33,37
621454102,7,2020,2020,36,36
621454105,7,2022,2022,33,33
621458103,7,2022,2022,34,34
621461101,7,"2010,2012,2014","2010,2012,2014",33,37
621461104,7,"2014,2016","2014,2016",33,35
621463101,7,"2020,2022","2020,2022",34,36
621463104,7,"2016,2020","2016,2020",33,37
621465101,7,"2010,2012","2010,2012",34,36
621465102,7,2010,2010,36,36
621467103,7,"2010,2012","2010,2012",35,37
621468101,7,2020,2020,36,36
621469101,7,"2014,2016","2014,2016",34,36
621469104,7,"2010,2012,2014","2010,2012,2014",33,37
621472101,7,"2010,2012","2010,2012",34,36
621474102,7,2010,2010,37,37
621480102,7,"2010,2012,2014","2010,2012,2014",33,37
621481101,7,2010,2010,37,37
621482101,7,2010,2010,37,37
621482106,7,"2014,2016","2014,2016",33,35
621484101,7,2016,2016,34,34
621486103,7,"2012,2014","2012,2014",34,36
621487101,7,2022,2022,33,33
621489101,7,"2020,2022","2020,2022",35,37
621489105,7,"2014,2016","2014,2016",34,36
621491101,7,"2010,2012","2010,2012",35,37
621495104,7,2022,2022,34,34
621502104,7,"2020,2022","2020,2022",34,36
621513101,7,"2012,2014,2016","2012,2014,2016",33,37
621532101,7,"2014,2016","2014,2016",34,36
621544101,7,"2014,2016","2014,2016",34,36
621548101,7,"2020,2022","2020,2022",35,37
621548106,7,"2020,2022","2020,2022",34,36
621555101,7,"2020,2022","2020,2022",35,37
621562101,7,"2020,2022","2020,2022",35,37
621562102,7,2020,2020,36,36
621563103,7,"2020,2022","2020,2022",33,35
621563106,7,"2020,2022","2020,2022",33,35
621565101,7,"2010,2012","2010,2012",34,36
621569101,7,2010,2010,36,36
621576101,7,2010,2010,36,36
621585101,7,"2012,2014,2016","2012,2014,2016",33,37
621597102,7,"2012,2014,2016","2012,2014,2016",33,37
621597103,7,"2012,2014","2012,2014",34,36
621602106,7,2022,2022,33,33
621612103,7,2022,2022,33,33
621627103,7,"2020,2022","2020,2022",33,35
621640101,7,2022,2022,33,33
621646101,7,"2020,2022","2020,2022",33,35
621665103,7,"2016,2020","2016,2020",33,37
621672101,7,2010,2010,36,36
621678101,7,"2010,2012","2010,2012",35,37
621688101,7,"2016,2020","2016,2020",33,37
621688102,7,"2020,2022","2020,2022",34,36
621700103,7,2022,2022,34,34
621705101,7,"2010,2012","2010,2012",35,37
621726103,7,2022,2022,34,34
621765101,7,"2010,2012","2010,2012",34,36
621765102,7,"2012,2014,2016","2012,2014,2016",33,37
621766103,7,"2014,2016","2014,2016",33,36
621766104,7,"2014,2016","2014,2016",33,35
621773101,7,2010,2010,37,37
621782101,7,2010,2010,37,37
621798104,7,2016,2016,34,34
621809103,7,2022,2022,34,34
621824101,7,"2020,2022","2020,2022",33,35
621824102,7,2020,2020,36,36
621833101,7,"2020,2022","2020,2022",35,37
621833102,7,2022,2022,34,34
621834101,7,"2010,2012","2010,2012",34,36
621834102,7,"2010,2012","2010,2012",35,37
621847102,7,"2010,2012","2010,2012",35,37
621847103,7,"2016,2020","2016,2020",33,37
621849101,7,"2010,2012,2014","2010,2012,2014",33,37
621861104,7,"2014,2016","2014,2016",33,36
621865103,7,"2020,2022","2020,2022",33,35
120034103,6,2022,2022,34,34
120039102,6,2016,2016,34,34
120072102,6,"2012,2014,2016","2012,2014,2016",33,37
120078104,6,2016,2016,34,34
130013103,6,"2020,2022","2020,2022",35,37
130013104,6,"2020,2022","2020,2022",35,37
130036103,6,"2016,2020","2016,2020",33,36
130036106,6,"2020,2022","2020,2022",34,36
130036107,6,"2020,2022","2020,2022",35,37
130042104,6,"2014,2016","2014,2016",33,35
130070431,6,2022,2022,34,34
130077431,6,2022,2022,34,34
130082102,6,"2012,2014","2012,2014",34,36
130089102,6,"2010,2012","2010,2012",34,36
130096103,6,2022,2022,33,33
130104103,6,"2012,2014,2016","2012,2014,2016",33,37
130104104,6,"2012,2014","2012,2014",35,37
130140102,6,"2012,2014,2016","2012,2014,2016",33,37
130149431,6,"2020,2022","2020,2022",34,36
130154103,6,2012,2012,37,37
130155104,6,2022,2022,33,33
130165101,6,"2010,2012","2010,2012",35,37
130167104,6,"2020,2022","2020,2022",35,37
130190106,6,2016,2016,34,34
130195431,6,2012,2012,37,37
130207107,6,"2014,2016","2014,2016",34,36
130224431,6,"2020,2022","2020,2022",33,35
130227105,6,2010,2010,36,36
130255103,6,"2016,2020","2016,2020",33,37
130275431,6,"2020,2022","2020,2022",34,36
130289102,6,"2012,2014,2016","2012,2014,2016",33,37
130294103,6,2022,2022,33,33
130295102,6,"2020,2022","2020,2022",34,36
130297102,6,"2010,2012","2010,2012",34,36
130298103,6,2022,2022,33,33
130298431,6,2022,2022,33,33
130299431,6,2022,2022,34,34
130314103,6,2022,2022,33,33
130320101,6,"2014,2016","2014,2016",33,35
130320102,6,"2012,2014,2016","2012,2014,2016",33,37
130324431,6,"2020,2022","2020,2022",34,36
130381105,6,2012,2012,36,36
130399103,6,2012,2012,36,36
130423102,6,2010,2010,36,36
130428431,6,2022,2022,34,34
130439103,6,2012,2012,36,36
130439104,6,2012,2012,36,36
130453102,6,"2012,2014","2012,2014",35,37
130457104,6,"2020,2022","2020,2022",33,35
130467103,6,"2020,2022","2020,2022",35,37
130467104,6,2022,2022,34,34
130486102,6,2016,2016,34,34
130486103,6,"2020,2022","2020,2022",35,37
130492103,6,2022,2022,34,34
130496101,6,2010,2010,37,37
130506101,6,"2014,2016","2014,2016",34,36
130549102,6,"2010,2012,2014","2010,2012,2014",33,37
130550431,6,2022,2022,33,33
130562102,6,"2020,2022","2020,2022",33,35
130575102,6,"2014,2016","2014,2016",33,35
130579431,6,"2020,2022","2020,2022",33,35
130579432,6,2022,2022,34,34
130606103,6,"2014,2016","2014,2016",34,36
130612103,6,"2014,2016","2014,2016",33,35
130639104,6,"2012,2014,2016","2012,2014,2016",33,37
130676102,6,2012,2012,37,37
130693102,6,"2016,2020","2016,2020",33,37
130694431,6,2022,2022,34,34
130700104,6,"2020,2022","2020,2022",35,37
130703105,6,2020,2020,35,35
130726102,6,"2014,2016","2014,2016",33,35
130727103,6,"2016,2020","2016,2020",33,37
130736102,6,2010,2010,36,36
130750104,6,"2020,2022","2020,2022",34,36
130752431,6,"2020,2022","2020,2022",33,35
130809103,6,"2020,2022","2020,2022",33,35
130841102,6,2012,2012,37,37
130844102,6,"2012,2014","2012,2014",34,36
130859105,6,2022,2022,34,34
130872102,6,"2014,2016","2014,2016",34,36
130877104,6,"2012,2014","2012,2014",34,36
130881103,6,"2012,2014","2012,2014",34,36
130892103,6,"2020,2022","2020,2022",34,36
130893104,6,"2020,2022","2020,2022",34,36
130901103,6,2020,2020,33,33
130901105,6,2020,2020,33,33
130906101,6,"2020,2022","2020,2022",34,36
130913102,6,2010,2010,37,37
130917103,6,2022,2022,33,33
130937102,6,2012,2012,36,36
139466431,6,"2012,2014","2012,2014",34,36
140013104,6,"2016,2020","2016,2020",33,37
140017101,6,2010,2010,36,36
140047101,6,"2012,2014,2016","2012,2014,2016",33,37
140047102,6,"2012,2014","2012,2014",34,36
140050102,6,2010,2010,37,37
140057101,6,2010,2010,36,36
140058431,6,"2020,2022","2020,2022",33,35
140080103,6,2012,2012,36,36
140090101,6,2010,2010,36,36
140093103,6,2022,2022,33,33
140104431,6,2022,2022,33,33
140105102,6,"2016,2020","2016,2020",33,36
140108103,6,"2010,2012","2010,2012",35,37
140110103,6,2022,2022,34,34
140114101,6,"2012,2014","2012,2014",34,36
140117101,6,"2010,2012","2010,2012",34,36
140128102,6,"2016,2020","2016,2020",34,37
140157102,6,"2010,2012","2010,2012",35,37
140188104,6,"2012,2014","2012,2014",35,37
140200104,6,2016,2016,34,34
140209431,6,"2020,2022","2020,2022",35,37
140210102,6,2016,2016,34,34
140221103,6,2022,2022,34,34
140352101,6,"2010,2012,2014","2010,2012,2014",33,37
140356103,6,2020,2020,34,34
140365104,6,"2012,2014","2012,2014",34,36
140365431,6,"2016,2020","2016,2020",33,36
140368104,6,"2016,2020","2016,2020",33,37
140484101,6,"2012,2014","2012,2014",34,36
140487103,6,2010,2010,37,37
140487104,6,"2010,2012","2010,2012",34,36
140496104,6,"2010,2012","2010,2012",34,36
140521103,6,"2014,2016","2014,2016",34,36
140522103,6,2022,2022,33,33
140542103,6,2022,2022,34,34
140579431,6,2020,2020,36,36
140603103,6,"2020,2022","2020,2022",35,37
140628103,6,2012,2012,37,37
140628104,6,2012,2012,36,36
140644431,6,"2020,2022","2020,2022",34,36
140668105,6,"2020,2022","2020,2022",35,37
140749103,6,"2020,2022","2020,2022",34,36
140752101,6,2010,2010,36,36
140760104,6,2022,2022,33,33
140766102,6,2022,2022,34,34
140778104,6,"2012,2014,2016","2012,2014,2016",33,37
140833103,6,2022,2022,33,33
140859431,6,"2012,2014","2012,2014",34,36
140859432,6,"2014,2016","2014,2016",33,35
140867102,6,"2012,2014,2016","2012,2014,2016",33,37
140874103,6,"2014,2016","2014,2016",33,35
140874104,6,"2020,2022","2020,2022",34,36
145339431,6,"2020,2022","2020,2022",35,37
151708431,6,"2020,2022","2020,2022",34,36
178956431,6,2022,2022,33,33
180336431,6,2020,2020,36,36
184386431,6,"2020,2022","2020,2022",33,35
210082101,6,"2012,2014","2012,2014",34,36
210082102,6,"2010,2012,2014","2010,2012,2014",33,37
210083103,6,"2016,2020","2016,2020",33,36
210122101,6,2010,2010,37,37
210144102,6,2012,2012,37,37
210148103,6,2020,2020,36,36
210152104,6,"2014,2016","2014,2016",34,37
210153102,6,2010,2010,36,36
210156103,6,"2020,2022","2020,2022",34,36
210182103,6,2020,2020,33,33
210203431,6,"2012,2014","2012,2014",34,36
210254103,6,"2016,2020","2016,2020",33,37
210254104,6,"2016,2020","2016,2020",33,37
210383431,6,"2012,2014","2012,2014",34,36
210420103,6,2020,2020,36,36
210422103,6,"2010,2012,2014","2010,2012,2014",33,37
210622102,6,"2010,2012","2010,2012",34,36
210688431,6,"2012,2014","2012,2014",34,36
210698102,6,"2012,2014","2012,2014",35,37
210840101,6,"2010,2012","2010,2012",35,37
210863431,6,"2020,2022","2020,2022",34,36
210873103,6,"2020,2022","2020,2022",34,36
210901431,6,2022,2022,34,34
210909103,6,"2012,2014,2016","2012,2014,2016",33,37
210923105,6,2020,2020,35,35
210947101,6,2010,2010,36,36
210982104,6,2022,2022,34,34
211010102,6,2010,2010,37,37
211028432,6,"2020,2022","2020,2022",33,35
211032103,6,"2020,2022","2020,2022",33,35
211032104,6,2022,2022,34,34
211051104,6,"2016,2020","2016,2020",33,37
211060101,6,"2010,2012","2010,2012",35,37
211060102,6,"2010,2012","2010,2012",34,36
211097101,6,"2010,2012","2010,2012",34,36
211210103,6,"2020,2022","2020,2022",33,35
211241105,6,"2020,2022","2020,2022",34,36
211258103,6,"2014,2016","2014,2016",33,35
211298102,6,"2012,2014,2016","2012,2014,2016",33,37
211326104,6,2016,2016,34,34
211353104,6,2020,2020,33,33
211375104,6,"2012,2014,2016","2012,2014,2016",33,37
211415102,6,2010,2010,36,36
211420103,6,"2012,2014","2012,2014",34,36
211434431,6,"2016,2020","2016,2020",33,37
211444102,6,2010,2010,37,37
211460103,6,"2020,2022","2020,2022",35,37
211465103,6,2016,2016,34,34
211466103,6,2022,2022,33,33
211472102,6,2016,2016,33,33
211473101,6,"2014,2016","2014,2016",34,36
211476101,6,2010,2010,37,37
211498103,6,"2010,2012","2010,2012",34,36
211502103,6,"2020,2022","2020,2022",33,35
211502431,6,2022,2022,33,33
211513106,6,"2014,2016","2014,2016",33,35
211535103,6,2016,2016,34,34
211535104,6,"2014,2016","2014,2016",33,35
211537101,6,2016,2016,34,34
211537102,6,"2012,2014,2016","2012,2014,2016",33,37
211539431,6,"2020,2022","2020,2022",33,35
211542102,6,2020,2020,36,36
211546431,6,2022,2022,33,33
211564104,6,"2012,2014","2012,2014",34,36
211604101,6,"2010,2012,2014","2010,2012,2014",33,37
211604102,6,"2014,2016","2014,2016",34,36
211679101,6,2020,2020,36,36
211727102,6,2020,2020,34,34
211742103,6,"2020,2022","2020,2022",33,35
211795104,6,"2014,2016","2014,2016",33,35
211801101,6,"2014,2016","2014,2016",34,36
211807103,6,"2020,2022","2020,2022",33,35
211810104,6,"2020,2022","2020,2022",34,36
211838102,6,2016,2016,34,34
